,Year_Birth,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,MntWine_PerIncome,MntFruit_PerIncome,MntMeat_PerIncome,MntFish_PerIncome,MntSweet_PerIncome,MntGold_PerIncome,marital_status_Divorced,marital_status_Married,marital_status_Single,marital_status_Together,marital_status_Widow,Education_2n Cycle,Education_Bachelors,Education_HighSchool,Education_Master,Education_PhD,Dt_Custom_Weekday_0,Dt_Custom_Weekday_1,Dt_Custom_Weekday_2,Dt_Custom_Weekday_3,Dt_Custom_Weekday_4,Dt_Custom_Weekday_5,Dt_Custom_Weekday_6,Dt_Customer_Season_Autumn,Dt_Customer_Season_Spring,Dt_Customer_Season_Summer,Dt_Customer_Season_Winter
78,1976,26326.0,0,0,12,0.0,0.0,1.6094379124341003,0.0,1.0986122886681098,2.1972245773362196,1,0,0,3,3,0,0,0,0,0,1,0,-10.871459503545298,0.0,-9.262021591111198,0.0,-9.772847214877189,-8.67423492620908,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
80,1985,29760.0,1,0,87,4.1588830833596715,1.3862943611198906,4.219507705176107,1.9459101490553132,1.6094379124341003,2.833213344056216,4,3,1,4,8,0,0,0,0,0,0,0,-6.835184586147301,-9.607773308387083,-6.774559964330867,-9.04815752045166,-9.384629757072872,-8.160854325450757,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
81,1969,26304.0,1,0,5,1.3862943611198906,0.0,1.6094379124341003,0.6931471805599453,0.0,1.3862943611198906,1,1,0,2,7,0,0,0,0,0,0,0,-9.48432911729596,-10.870623478415851,-9.261185565981751,-10.177476297855906,0.0,-9.48432911729596,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
82,1973,23559.0,1,0,87,3.2188758248682006,1.6094379124341003,2.9444389791664403,1.9459101490553132,0.0,3.1354942159291497,3,3,0,3,7,0,0,0,0,0,0,0,-7.541534547734729,-9.150972460168829,-7.815971393436489,-8.814500223547617,0.0,-7.6249161566737795,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
83,1963,38620.0,0,0,56,4.718498871295094,2.833213344056216,3.784189633918261,3.5263605246161616,3.091042453358316,4.48863636973214,1,2,5,3,3,0,0,0,0,0,0,0,-6.536173865247356,-8.421459392486234,-7.47048310262419,-7.72831221192629,-8.163630283184135,-6.766036366810311,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
84,1987,81361.0,0,0,18,5.093750200806762,3.1354942159291497,6.049733455231958,3.295836866004329,4.174387269895637,4.330733340286331,1,3,10,13,1,0,0,0,0,0,0,0,-6.906048301452204,-8.864304286329817,-5.9500650470270084,-8.703961636254638,-7.825411232363329,-7.669065161972635,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
85,1960,29440.0,1,1,95,2.833213344056216,2.0794415416798357,2.6390573296152584,2.302585092994046,1.3862943611198906,1.0986122886681098,2,1,0,4,7,0,0,0,0,0,0,0,-8.150043409346543,-8.903815211722922,-8.344199423787499,-8.680671660408713,-9.596962392282867,-9.884644464734649,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
87,1957,50388.0,0,1,3,5.676753802268282,1.791759469228055,3.6109179126442243,0.0,1.0986122886681098,3.5263605246161616,4,6,1,6,7,0,1,0,1,0,0,1,-5.843901708763857,-9.728896041804084,-7.909737598387914,0.0,-10.42204322236403,-7.994294986415977,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
88,1973,79593.0,0,0,70,5.857933154483459,4.0943445622221,6.342121418721152,4.700480365792417,4.890349128221754,4.976733742420574,1,5,6,7,2,0,0,1,0,0,0,0,-6.1198954543435455,-7.883484046604905,-5.635707190105854,-7.277348243034589,-7.087479480605252,-7.001094866406431,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
89,1967,54178.0,0,1,79,4.90527477843843,2.1972245773362196,3.6635616461296463,1.3862943611198906,0.0,1.9459101490553132,1,2,2,5,2,0,0,0,0,0,0,0,-6.687902603088862,-9.395952804191072,-7.929615735397644,-10.2068830204074,0.0,-9.647267232471977,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
90,1957,51381.5,2,1,4,5.438079308923196,3.7376696182833684,5.2574953720277815,3.8918202981106265,3.6109179126442243,3.970291913552122,12,7,2,8,9,0,0,0,0,0,0,0,-6.102101336113485,-7.8025110267533115,-6.282685273008898,-7.6483603469260535,-7.929262732392456,-7.569888731484558,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
91,1957,51381.5,1,1,45,1.9459101490553132,0.0,2.0794415416798357,0.6931471805599453,0.0,0.0,1,1,0,2,7,0,0,0,0,0,0,0,-9.594270495981366,0.0,-9.460739103356843,-10.847033464476734,0.0,-11.54018064503668,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
92,1973,51381.5,0,0,87,6.09807428216624,3.6109179126442243,5.883322388488279,4.584967478670572,3.332204510175204,2.8903717578961645,1,2,4,8,1,0,0,0,0,0,0,0,-5.442106362870439,-7.929262732392456,-5.656858256548401,-6.955213166366108,-8.207976134861475,-8.649808887140516,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
93,1972,42394.0,1,0,69,2.70805020110221,0.6931471805599453,2.302585092994046,0.0,0.0,1.3862943611198906,1,1,0,3,7,0,0,0,0,0,0,0,-8.639859101230417,-10.654762121772682,-9.045324209338581,0.0,-11.347909302332628,-9.961614941212737,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
94,1970,23626.0,1,0,84,3.295836866004329,0.6931471805599453,2.6390573296152584,0.0,0.0,0.0,3,3,1,3,5,0,0,0,0,0,0,0,-7.4674133940640814,-10.070103079508465,-8.124192930453152,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
95,1983,30096.0,1,0,30,1.6094379124341003,1.0986122886681098,2.3978952727983707,2.4849066497880004,1.6094379124341003,2.1972245773362196,1,2,0,3,6,0,0,0,0,0,0,0,-9.395856819666657,-9.906682443432647,-8.607399459302387,-8.520388082312756,-9.395856819666657,-8.808070154764538,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
97,1972,51813.0,1,1,37,3.9318256327243257,0.6931471805599453,1.9459101490553132,0.0,0.0,0.6931471805599453,2,2,0,3,7,0,0,0,0,0,0,0,-7.616717909847648,-10.855396362012028,-9.60263339351666,0.0,-11.548543542571974,-10.855396362012028,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
98,1951,78497.0,0,0,44,5.332718793265369,3.258096538021482,6.102558594613569,4.31748811353631,0.0,5.407171771460119,1,5,7,12,2,0,0,0,1,0,0,0,-6.631244073774295,-8.705866329018182,-5.861404272426095,-7.6464747535033535,0.0,-6.556791095579546,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
99,1983,50150.0,0,0,32,4.90527477843843,3.828641396489095,4.5217885770490405,4.174387269895637,4.110873864173311,2.3978952727983707,2,5,2,7,5,0,0,0,0,0,0,0,-6.610646195511597,-7.687279577460932,-6.994132396900986,-7.34153370405439,-7.405047109776715,-9.118025701151657,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
100,1960,47823.0,0,1,0,3.970291913552122,0.0,1.6094379124341003,0.6931471805599453,0.0,2.302585092994046,2,2,0,3,8,0,0,0,0,0,0,0,-7.49811724130958,-11.468409154861702,-9.858971242427602,-10.775261974301756,-11.468409154861702,-9.165824061867657,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
101,1959,34554.0,0,1,43,3.713572066704308,0.0,1.791759469228055,0.6931471805599453,0.0,1.6094379124341003,2,2,0,3,6,0,0,0,0,0,0,0,-7.429853710590365,-11.143425777294672,-9.351666308066617,-10.450278596734726,0.0,-9.533987864860572,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
102,1979,85693.0,0,1,59,5.955837369464831,5.147494476813453,5.209486152841421,5.220355825078324,4.882801922586371,4.709530201312334,2,9,5,11,5,0,0,0,0,0,0,0,-6.095836232064923,-6.904179124716301,-6.842187448688333,-6.83131777645143,-7.1688716789433835,-7.34214340021742,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
103,1945,65846.0,0,0,68,6.331501849893691,4.394449154672439,5.62040086571715,4.382026634673881,3.6888794541139363,4.394449154672439,1,6,3,6,4,0,0,0,0,0,0,0,-5.456719291877269,-7.393771987098521,-6.16782027605381,-7.406194507097078,-8.099341687657024,-7.393771987098521,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
104,1959,87195.0,0,0,35,5.37989735354046,4.330733340286331,6.536691597591305,3.912023005428146,3.258096538021482,3.6375861597263857,1,3,11,5,1,0,0,0,0,0,0,1,-6.689152095823046,-7.738316109077175,-5.5323578517722005,-8.15702644393536,-8.810952911342024,-8.43146328963712,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
105,1979,24594.0,1,0,94,0.0,1.0986122886681098,1.791759469228055,2.302585092994046,0.0,2.1972245773362196,1,1,0,3,5,0,0,0,0,0,0,0,-10.803404970292338,-9.704792681624228,-9.011645501064283,-8.500819877298293,0.0,-8.606180392956118,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
106,1964,49096.0,1,1,15,4.969813299576001,0.0,3.4657359027997265,0.6931471805599453,0.0,1.9459101490553132,4,4,1,4,7,0,0,0,0,0,0,0,-6.524866725052878,-11.494680024628877,-8.028944121829152,-10.801532844068932,-11.494680024628877,-9.548769875573566,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
107,1969,52413.0,0,2,56,5.68697535633982,4.663439094112067,5.602118820879701,4.31748811353631,4.584967478670572,4.174387269895637,4,6,4,12,6,0,0,0,0,0,0,0,-5.87308175536268,-6.896618017590432,-5.957938290822798,-7.242568998166189,-6.975089633031928,-7.3856698418068625,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
108,1978,38557.0,1,0,17,4.330733340286331,1.0986122886681098,3.4339872044851463,1.3862943611198906,1.3862943611198906,3.295836866004329,2,3,1,3,7,0,0,0,0,0,0,0,-6.922306785141579,-10.154427836759801,-7.819052920942764,-9.86674576430802,-9.86674576430802,-7.957203259423581,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
109,1960,89058.0,0,0,18,6.118097198041348,5.267858159063328,4.663439094112067,3.4339872044851463,3.091042453358316,3.7612001156935624,1,5,4,4,2,0,0,0,0,0,0,0,-5.972093104371417,-6.8223321433494375,-7.426751208300698,-8.65620309792762,-8.999147849054449,-8.328990186719203,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
110,1979,77298.0,0,1,46,6.052089168924417,4.74493212836325,5.676753802268282,3.1354942159291497,3.5553480614894135,4.3694478524670215,1,6,6,11,3,0,0,0,0,0,0,0,-5.896481372655108,-7.203638413216275,-6.271816739311244,-8.813076325650375,-8.393222480090111,-7.579122689112504,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
111,1991,68126.0,0,0,40,7.194436851100335,2.833213344056216,5.739792912179234,3.1354942159291497,3.9318256327243257,4.454347296253507,1,7,4,5,9,0,1,0,0,0,0,1,-4.627824540216505,-8.989048047260622,-6.082468479137605,-8.68676717538769,-7.890435758592513,-7.367914095063331,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
113,1991,86037.0,0,0,95,6.194405391104672,3.784189633918261,4.8283137373023015,3.367295829986474,2.995732273553991,3.091042453358316,1,6,7,11,3,0,1,1,0,0,0,1,-5.861274504725567,-8.271490261911978,-7.227366158527938,-8.688384065843765,-9.059947622276248,-8.964637442471924,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
115,1962,50785.0,1,1,27,4.1588830833596715,0.0,3.044522437723423,0.0,0.0,3.295836866004329,2,2,1,3,6,0,0,0,0,0,0,0,-7.369620411573875,-11.528503494933547,-8.483981057210125,0.0,-11.528503494933547,-8.232666628929218,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
116,1970,90765.0,0,0,25,6.304448802421981,4.59511985013459,6.699500340161678,5.017279836814924,4.406719247264253,3.4965075614664802,0,4,6,5,1,0,0,1,1,0,0,0,-5.804727405862495,-7.514056358149887,-5.4096758681227985,-7.091896371469552,-7.702456961020224,-8.612668646817996,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
117,1978,36550.0,1,0,74,3.8501476017100584,4.499809670330265,4.543294782270004,4.812184355372417,4.634728988229636,4.787491742782046,5,9,1,5,9,0,0,0,0,0,0,0,-7.3494360440278115,-6.699773975407605,-6.656288863467866,-6.387399290365453,-6.564854657508234,-6.412091902955824,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
118,1967,30753.0,1,1,85,2.4849066497880004,1.6094379124341003,3.2188758248682006,0.0,2.1972245773362196,3.4011973816621555,2,1,1,3,5,0,0,0,0,0,0,0,-8.541983360223457,-9.417452097577357,-7.808014185143255,0.0,-8.829665432675236,-7.625692628349301,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
119,1969,21918.0,1,0,37,0.0,1.791759469228055,1.9459101490553132,2.3978952727983707,1.6094379124341003,1.0986122886681098,2,2,0,3,6,0,0,0,0,0,0,0,-10.688210676583283,-8.896451207355227,-8.74230052752797,-8.290315403784913,-9.078772764149182,-9.589598387915172,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
120,1953,56129.0,0,1,65,5.768320995793772,3.871201010907891,4.890349128221754,3.6635616461296463,4.276666119016055,3.871201010907891,4,6,2,10,4,0,0,0,0,0,0,0,-5.86023407675893,-7.757354061644811,-6.738205944330948,-7.964993426423056,-7.351888953536647,-7.757354061644811,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
121,1967,32557.0,1,0,13,3.5263605246161616,1.0986122886681098,3.367295829986474,0.0,1.3862943611198906,2.302585092994046,3,2,1,3,5,0,0,0,0,0,0,1,-7.557534334223194,-9.985282570171245,-7.716599028852881,0.0,-9.697600497719465,-8.78130976584531,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
122,1985,19510.0,2,0,63,2.1972245773362196,0.0,1.9459101490553132,1.0986122886681098,1.3862943611198906,1.9459101490553132,2,1,0,3,7,0,0,0,0,0,0,0,-8.374605036840883,0.0,-8.62591946512179,-9.473217325508992,-9.185535253057212,-8.62591946512179,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
123,1976,30992.0,1,0,83,2.833213344056216,0.0,2.6390573296152584,1.9459101490553132,1.0986122886681098,0.6931471805599453,1,1,0,3,7,0,0,0,0,0,0,0,-8.201418222150506,0.0,-8.395574236591465,-9.08872141715141,-9.936019277538612,-10.341484385646776,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
124,1983,101970.0,0,0,69,6.582025138892826,3.295836866004329,4.624972813284271,3.784189633918261,4.276666119016055,5.123963979403259,0,6,8,13,2,0,1,1,1,0,0,1,-5.64355597302539,-8.929744245913888,-7.600608298633945,-8.441391477999955,-7.948914992902162,-7.101617132514958,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
125,1965,71488.0,0,0,87,5.087596335232384,3.4965075614664802,4.820281565605037,3.6888794541139363,3.332204510175204,5.147494476813453,2,3,4,7,1,0,0,0,0,0,0,0,-6.782835727756434,-8.373924501522337,-7.050150497383781,-8.181552608874881,-8.538227552813614,-6.722937586175365,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
126,1984,79607.0,0,0,37,6.1092475827643655,4.890349128221754,6.85751406254539,5.153291594497779,0.0,5.375278407684165,1,3,6,6,1,0,0,0,0,0,0,1,-5.868756905460078,-7.08765536000269,-5.120490425679053,-6.824712893726665,0.0,-6.602726080540279,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
128,1961,51381.5,0,1,23,5.863631175598097,0.0,3.295836866004329,2.302585092994046,0.0,2.70805020110221,3,6,1,7,6,0,0,0,0,0,0,0,-5.676549469438583,0.0,-8.24434377903235,-9.237595552042634,0.0,-8.832130443934469,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
129,1956,77376.0,1,1,72,6.198478716492308,2.9444389791664403,4.700480365792417,2.772588722239781,2.4849066497880004,2.4849066497880004,4,6,3,10,4,0,0,0,0,0,0,0,-5.751100398042102,-9.00514013536797,-7.249098748741994,-9.176990392294629,-9.464672464746409,-9.464672464746409,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
130,1952,62998.0,0,1,10,4.787491742782046,4.060443010546419,4.290459441148391,4.174387269895637,4.48863636973214,4.060443010546419,5,5,4,5,5,0,0,0,0,0,0,0,-6.956513696615907,-7.683562428851534,-7.453545998249562,-7.569618169502316,-7.2553690696658135,-7.683562428851534,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
131,1958,61331.0,1,1,42,6.280395838960195,1.6094379124341003,3.8501476017100584,0.0,1.6094379124341003,3.713572066704308,5,11,1,6,8,0,0,0,0,0,0,0,-5.436792045320831,-10.107749971846925,-7.867040282570968,0.0,-10.107749971846925,-8.003615817576717,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
132,1969,73448.0,0,0,10,5.4638318050256105,4.663439094112067,5.241747015059643,3.1354942159291497,3.713572066704308,4.867534450455582,1,7,2,9,4,0,0,0,0,0,0,0,-6.433648327357871,-7.234041038271414,-6.655733117323839,-8.761985916454332,-8.183908065679173,-7.029945681927899,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
133,1963,51381.5,0,1,96,5.442417710521793,4.174387269895637,5.278114659230517,3.6375861597263857,4.2626798770413155,4.820281565605037,1,6,5,7,4,0,0,0,0,0,0,0,-6.097762934514886,-7.365793375141043,-6.262065985806163,-7.902594485310294,-7.277500767995364,-6.719899079431643,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
134,1964,41551.0,1,1,51,5.393627546352362,0.0,3.4965075614664802,1.0986122886681098,0.0,3.1354942159291497,5,5,1,5,8,0,0,0,0,0,0,0,-5.934196501590251,0.0,-7.831316486476132,-10.229211759274504,0.0,-8.192329832013463,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
135,1967,62981.0,0,0,21,6.679599185844383,2.6390573296152584,6.380122536899765,3.6375861597263857,3.784189633918261,0.0,1,4,5,13,3,0,1,0,0,0,0,0,-5.064136367301049,-9.104678223530174,-5.363613016245667,-8.106149393419047,-7.959545919227171,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
137,1959,33762.0,2,1,61,3.970291913552122,0.0,3.5263605246161616,0.6931471805599453,0.0,2.772588722239781,3,2,2,2,8,0,0,0,0,0,0,0,-7.149946455669157,-11.12023836922128,-7.593877844605118,-10.427091188661334,0.0,-8.347649646981498,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
138,1973,35860.0,1,1,37,2.70805020110221,0.0,2.0794415416798357,1.3862943611198906,0.6931471805599453,2.995732273553991,2,1,1,2,5,1,0,0,0,0,0,1,-8.47247472661686,0.0,-9.101083386039234,-9.794230566599179,-10.487377747159124,-8.184792654165078,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
139,1965,36921.0,1,1,74,2.833213344056216,0.0,2.4849066497880004,1.0986122886681098,0.0,1.3862943611198906,2,2,0,3,7,0,0,0,0,0,0,0,-8.376469610344175,-11.209682954400392,-8.72477630461239,-10.111070665732282,-11.209682954400392,-9.823388593280502,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
140,1992,92859.0,0,0,46,6.8690144506657065,4.110873864173311,6.825460036255307,3.9512437185814275,4.110873864173311,2.995732273553991,1,5,4,12,2,0,0,0,0,0,0,0,-5.262970222510748,-8.021110809003144,-5.306524636921147,-8.180740954595027,-8.021110809003144,-9.136252399622464,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
141,1976,65104.0,0,1,4,6.6039438246004725,0.0,5.44673737166631,2.5649493574615367,2.995732273553991,3.912023005428146,2,3,5,7,7,0,0,0,0,0,0,1,-5.172944626200944,0.0,-6.330151079135106,-9.211939093339879,-8.781156177247425,-7.864865445373271,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
142,1962,86111.0,0,0,73,5.988961416889864,3.332204510175204,6.628041376179533,3.58351893845611,3.6888794541139363,4.836281906951478,1,5,7,10,2,0,0,0,0,0,0,0,-6.067578204345933,-8.724335111060594,-5.4284982450562635,-8.473020682779687,-8.36766016712186,-7.220257714284319,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
143,1974,68352.0,0,1,47,6.419994928147142,2.772588722239781,4.882801922586371,3.7612001156935624,3.4965075614664802,3.4965075614664802,3,8,5,9,6,0,0,0,0,0,0,0,-5.405578355292615,-9.052984561199976,-6.942771360853387,-8.064373167746195,-8.329065721973278,-8.329065721973278,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
144,1988,41883.0,1,0,13,3.4657359027997265,3.5263605246161616,3.713572066704308,4.290459441148391,2.772588722239781,4.7535901911063645,3,4,2,3,7,0,0,0,0,0,0,0,-7.870046573416976,-7.809421951600542,-7.6222104095123955,-7.045323035068312,-8.563193753976922,-6.582192285110338,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
145,1976,59809.0,0,2,36,6.393590753950631,2.772588722239781,4.948759890378168,3.4657359027997265,3.713572066704308,3.8918202981106265,3,3,3,6,8,0,0,0,0,0,0,0,-5.298467856896037,-8.919469888606887,-6.7432987204685,-8.226322708046942,-7.978486544142361,-7.800238312736042,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
146,1975,23957.0,1,0,47,0.6931471805599453,0.0,2.8903717578961645,2.995732273553991,2.3978952727983707,2.772588722239781,1,2,0,3,6,0,0,0,0,0,0,1,-10.084015835708989,-10.777163016268934,-7.88679125837277,-7.781430742714943,-8.379267743470564,-8.004574294029153,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
147,1981,38547.0,1,0,49,1.791759469228055,0.0,2.302585092994046,0.0,0.0,1.3862943611198906,1,1,0,2,8,0,0,0,0,0,1,0,-9.461021266283481,-11.252780735511536,-8.95019564251749,0.0,-11.252780735511536,-9.866486374391645,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
148,1973,35688.0,2,1,94,4.290459441148391,1.0986122886681098,4.499809670330265,2.4849066497880004,0.0,3.4657359027997265,7,4,1,4,8,0,0,0,0,0,0,0,-6.885257516219655,-10.077104668699937,-6.675907287037781,-8.690810307580046,-11.175716957368046,-7.70998105456832,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
149,1966,49605.0,0,0,65,3.7376696182833684,2.772588722239781,3.367295829986474,2.4849066497880004,2.995732273553991,2.0794415416798357,1,2,1,4,3,0,0,0,0,0,0,0,-7.76732447636058,-8.732405372404166,-8.137698264657475,-9.020087444855948,-8.509261821089957,-9.425552552964112,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
150,1953,59354.0,0,2,59,5.68697535633982,3.044522437723423,4.356708826689592,3.6635616461296463,2.5649493574615367,2.5649493574615367,1,4,4,7,3,0,0,0,0,0,0,0,-5.9974466187855295,-8.639899537401927,-7.327713148435757,-8.020860328995703,-9.119472617663813,-9.119472617663813,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
151,1969,65747.0,0,1,96,5.846438775057725,2.833213344056216,3.871201010907891,3.1354942159291497,2.5649493574615367,2.5649493574615367,4,8,1,6,6,0,1,0,0,0,0,0,-5.940277727124846,-8.953503158126354,-7.915515491274679,-8.65122228625342,-9.221767144721033,-9.221767144721033,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
152,1972,46344.0,0,1,28,5.4510384535657,2.995732273553991,4.04305126783455,2.0794415416798357,2.995732273553991,4.51085950651685,4,7,1,5,7,0,0,0,0,0,0,0,-5.985955839770705,-8.441262019782414,-7.393943025501855,-9.35755275165657,-8.441262019782414,-6.9261347868195555,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
153,1988,34176.0,1,0,12,1.6094379124341003,1.9459101490553132,3.1780538303479458,2.9444389791664403,2.6390573296152584,2.995732273553991,4,3,0,4,6,0,0,0,0,0,0,0,-9.522988190445712,-9.186515953824498,-7.954372272531867,-8.187987123713372,-8.493368773264553,-8.136693829325822,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
155,1949,69372.0,0,0,10,6.904750769961838,3.258096538021482,5.594711379601839,3.5263605246161616,2.5649493574615367,3.7376696182833684,1,10,4,6,4,0,1,1,0,0,0,1,-4.9356350174685835,-8.58228924940894,-6.245674407828583,-8.31402526281426,-9.275436429968885,-8.102716169147053,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
156,1958,49967.0,0,1,4,5.356586274672012,1.791759469228055,4.23410650459726,1.3862943611198906,2.4849066497880004,1.0986122886681098,3,6,1,5,7,0,0,0,0,0,0,0,-6.155678972402336,-9.720505777846293,-7.27815874247709,-10.125970885954459,-9.027358597286348,-10.413652958406239,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
157,1978,60199.0,1,2,49,2.0794415416798357,0.0,1.9459101490553132,0.6931471805599453,0.0,0.0,1,0,0,3,4,0,0,0,0,0,0,0,-9.619116658743371,-11.698558200423207,-9.752648051367894,-11.005411019863262,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
158,1977,55375.0,0,1,3,3.7376696182833684,2.3978952727983707,4.04305126783455,2.302585092994046,3.332204510175204,2.6390573296152584,1,1,1,6,2,0,0,0,0,0,0,0,-7.877361069624014,-9.217135415109011,-7.571979420072832,-9.312445594913337,-8.282826177732177,-8.975973358292123,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
159,1955,80317.0,0,0,64,6.284134161070802,2.3978952727983707,5.958424693029782,5.003946305945459,4.51085950651685,4.04305126783455,1,3,4,10,1,0,0,0,0,0,0,0,-5.702749603119539,-9.588988491391971,-6.028459071160559,-6.982937458244882,-7.476024257673491,-7.943832496355791,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
