,Year_Birth,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,MntWine_PerIncome,MntFruit_PerIncome,MntMeat_PerIncome,MntFish_PerIncome,MntSweet_PerIncome,MntGold_PerIncome,marital_status_Divorced,marital_status_Married,marital_status_Single,marital_status_Together,marital_status_Widow,Education_2n Cycle,Education_Bachelors,Education_HighSchool,Education_Master,Education_PhD,Dt_Custom_Weekday_0,Dt_Custom_Weekday_1,Dt_Custom_Weekday_2,Dt_Custom_Weekday_3,Dt_Custom_Weekday_4,Dt_Custom_Weekday_5,Dt_Custom_Weekday_6,Dt_Customer_Season_Autumn,Dt_Customer_Season_Spring,Dt_Customer_Season_Summer,Dt_Customer_Season_Winter
90,1957,51381.5,2,1,4,230,42,192,49,37,53,12,7,2,8,9,0,0,0,0,0,0,0,0.002238159648900869,0.0004087074141471152,0.0018683767503868123,0.00047682531650496775,0.000360051769605792,0.0005157498321380264,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
91,1957,51381.5,1,1,45,7,0,8,2,0,1,1,1,0,2,7,0,0,0,0,0,0,0,6.811790235785254e-05,0.0,7.784903126611718e-05,1.9462257816529296e-05,0.0,9.731128908264648e-06,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
92,1973,51381.5,0,0,87,445,37,359,98,28,18,1,2,4,8,1,0,0,0,0,0,0,0,0.004330352364177769,0.000360051769605792,0.0034934752780670084,0.0009536506330099355,0.00027247160943141016,0.00017516032034876365,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
93,1972,42394.0,1,0,69,15,2,10,0,1,4,1,1,0,3,7,0,0,0,0,0,0,0,0.00017691182714535075,2.35882436193801e-05,0.0001179412180969005,0.0,1.179412180969005e-05,4.71764872387602e-05,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
94,1970,23626.0,1,0,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,0,0.0005714043849995768,4.2326250740709385e-05,0.0002962837551849657,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
95,1983,30096.0,1,0,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,8.30675172780436e-05,4.984051036682616e-05,0.0001827485380116959,0.00019936204146730463,8.30675172780436e-05,0.00014952153110047846,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
96,1960,47916.0,0,1,72,505,0,26,0,0,75,5,7,4,6,6,0,1,0,0,0,0,0,0.005269638534101344,0.0,0.00027130812254779195,0.0,0.0,0.0007826195842724769,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
97,1972,51813.0,1,1,37,51,2,7,0,1,2,2,2,0,3,7,0,0,0,0,0,0,0,0.0004921544786057554,1.930017563159825e-05,6.755061471059387e-05,0.0,9.650087815799124e-06,1.930017563159825e-05,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
98,1951,78497.0,0,0,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,0.0013185217269449788,0.0001656114246404321,0.0028472425697797367,0.00047772526338586186,0.0,0.0014204364498006292,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
99,1983,50150.0,0,0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,0.001345962113659023,0.00045862412761714854,0.0009172482552342971,0.0006480558325024925,0.0006081754735792623,0.00010967098703888335,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
100,1960,47823.0,0,1,0,53,1,5,2,1,10,2,2,0,3,8,0,0,0,0,0,0,0,0.0005541266754490517,1.0455220291491541e-05,5.227610145745771e-05,2.0910440582983082e-05,1.0455220291491541e-05,0.00010455220291491542,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
101,1959,34554.0,0,1,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,0,0.000593274295305898,1.4470104763558489e-05,8.682062858135092e-05,2.8940209527116978e-05,0.0,7.235052381779244e-05,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
102,1979,85693.0,0,1,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,0,0.0022522259694490797,0.001003582556334823,0.0010677651616818177,0.001079434726290362,0.000770191264163934,0.0006476608357742173,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
103,1945,65846.0,0,0,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,0,0.00426753333535826,0.0006150715305409592,0.0020957992892506757,0.0006074780548552684,0.0003037390274276342,0.0006150715305409592,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
104,1959,87195.0,0,0,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,0,1,0.0012443374046676987,0.00043580480532140605,0.0039566488904180285,0.00028671368771145133,0.0001490911176099547,0.00021790240266070303,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
105,1979,24594.0,1,0,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,2.033016182808815e-05,6.0990485484264454e-05,0.00012198097096852891,0.0002033016182808815,0.0,0.00018297145645279338,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
106,1964,49096.0,1,1,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,0,0.0014665145836728042,1.0184129053283364e-05,0.00032589212970506764,2.0368258106566727e-05,1.0184129053283364e-05,7.128890337298354e-05,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
107,1969,52413.0,0,2,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,0,0.00281418731993971,0.0010111995115715568,0.0025852364871310554,0.0007154713525270448,0.0009348825673020052,0.0006200751721901055,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
108,1978,38557.0,1,0,17,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,0,0.0009855538553310682,3.890344165780533e-05,0.0004020022304639884,5.187125554374044e-05,5.187125554374044e-05,0.0003501309749202479,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
109,1960,89058.0,0,0,18,454,194,106,31,22,43,1,5,4,4,2,0,0,0,0,0,0,0,0.0025489007163870736,0.001089177839160996,0.0005951177884075547,0.00017404388151541692,0.00012351501268836038,0.00024141570661815896,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
110,1979,77298.0,0,1,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,0.0027491008822996712,0.0007438743563869699,0.0018887940179564801,0.000148774871277394,0.00022639654324820824,0.0005110093404745271,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
111,1991,68126.0,0,0,40,1332,17,311,23,51,86,1,7,4,5,9,0,1,0,0,0,0,1,0.00977600328802513,0.00012476881073305345,0.002282535302234096,0.00016880486158001352,0.0003743064321991604,0.000631183395473094,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
112,1963,57288.0,0,1,27,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,0,0.0045995670995671,0.0,0.00018328445747800586,0.0,0.0,0.0005236698785085882,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
113,1991,86037.0,0,0,95,490,44,125,29,20,22,1,6,7,11,3,0,1,1,0,0,0,1,0.002847612073875193,0.0002557039413275684,0.0007264316514987738,0.00016853214314771552,0.0001162290642398038,0.0001278519706637842,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
114,1980,43974.0,1,0,19,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,0,0.004297994269340974,0.0,0.0011484058761995724,0.0,0.0,0.0008186655751125665,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
115,1962,50785.0,1,1,27,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,0,0.0006301073151521118,9.845426799251748e-06,0.0002067539627842867,0.0,9.845426799251748e-06,0.0002658265235797972,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
116,1970,90765.0,0,0,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,0,0.003013276042527406,0.0005453644025780862,0.004473089847408142,0.0008318184322150608,0.00045171596981215224,0.00018178813419269542,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
117,1978,36550.0,1,0,74,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,0,0.0006429548563611491,0.0012311901504787962,0.0012859097127222983,0.001682626538987688,0.0014090287277701778,0.0016415868673050615,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
118,1967,30753.0,1,1,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,0,0.000195102916788606,8.12928819952525e-05,0.00040646440997626246,0.0,0.0001463271875914545,0.00048775729197151496,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
119,1969,21918.0,1,0,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,0,2.2812300392371565e-05,0.0001368738023542294,0.00015968610274660097,0.00025093530431608723,0.00011406150196185784,6.84369011771147e-05,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
120,1953,56129.0,0,1,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,0.002850576350905949,0.00042758645263589234,0.001184770795845285,0.0003474139927666625,0.0006413796789538384,0.00042758645263589234,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
121,1967,32557.0,1,0,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,0,1,0.0005221611327825045,4.607304112786805e-05,0.00044537273090272444,0.0,6.143072150382407e-05,0.00015357680375956015,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
122,1985,19510.0,2,0,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,0,0.00023065094823167606,0.0,0.00017939518195797028,7.688364941055868e-05,0.00010251153254741159,0.00017939518195797028,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
123,1976,30992.0,1,0,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,0.0002742643262777491,0.0,0.00022586473928755808,0.00011293236964377904,4.8399586990191014e-05,3.2266391326794014e-05,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
124,1983,101970.0,0,0,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,0,1,0.0035402569383151906,0.0001323918799646955,0.0005001471020888497,0.0002157497303128371,0.000353045013239188,0.0008237716975581053,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
125,1965,71488.0,0,0,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,0,0.0011330572963294538,0.00023080796777081469,0.00086727842435094,0.00027976723366159354,0.0001958370635631155,0.0012029991047448523,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
126,1984,79607.0,0,0,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,1,0.00282638461441833,0.0008353536749280842,0.0059730928184707375,0.0010865878628763801,0.0,0.0013566646149207984,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
127,1953,54348.0,1,1,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,0,0.0006439979392065945,0.0,0.0001471995289615073,0.0,0.0,3.679988224037683e-05,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
128,1961,51381.5,0,1,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0,0.003425357375709156,0.0,0.0002627404805231455,9.731128908264648e-05,0.0,0.00014596693362396972,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
129,1956,77376.0,1,1,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,0,0.0031792803970223326,0.00012277708850289495,0.0007108147229114971,0.00010339123242349049,7.754342431761787e-05,7.754342431761787e-05,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
130,1952,62998.0,0,1,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,0,0.000952411187656751,0.00046033207403409633,0.0005793834724911902,0.0005158893933140734,0.0007063716308454237,0.00046033207403409633,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
131,1958,61331.0,1,1,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,0,0.004353426489051214,4.0762420309468294e-05,0.00038316675090900197,0.0,4.0762420309468294e-05,0.00033425184653764004,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
132,1969,73448.0,0,0,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,0.0016065788040518462,0.0007215989543622699,0.001286624550702538,0.00015657335802200196,0.00027910902951748176,0.0008849798496895763,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
133,1963,51381.5,0,1,96,231,65,196,38,71,124,1,6,5,7,4,0,0,0,0,0,0,0,0.0022478907778091337,0.0006325233790372021,0.001907301266019871,0.0003697828985140566,0.00069091015248679,0.0012066599846248163,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
134,1964,41551.0,1,1,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,0,0.002647349040937643,0.0,0.0003971023561406464,3.610021419460422e-05,0.0,0.00027676830882529904,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
135,1967,62981.0,0,0,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,0,0.006319366158047665,0.00011114463092043632,0.004683952303075531,0.0003016782839268986,0.00034931169717851413,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
137,1959,33762.0,2,1,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,0,0.000784906107458089,1.4809549197322434e-05,0.0005035246727089627,2.9619098394644868e-05,0.0,0.00023695278715715894,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
138,1973,35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,1,0.0002091466815393196,0.0,0.00011154489682097045,5.5772448410485224e-05,2.7886224205242612e-05,0.0002788622420524261,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
139,1965,36921.0,1,1,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,0,0.00023022128328051788,1.3542428428265756e-05,0.00016250914113918907,4.0627285284797267e-05,1.3542428428265756e-05,5.4169713713063024e-05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
140,1992,92859.0,0,0,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,0,0.005179896402071959,0.0003284549693621512,0.004959131586599037,0.0002799944001119978,0.0003284549693621512,0.00010769015388922991,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
141,1976,65104.0,0,1,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,1,0.005667854509707545,0.0,0.0017817645613172769,9.984025559105431e-05,0.00015360039321700664,0.0003840009830425166,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
142,1962,86111.0,0,0,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,0,0.0023167771829383007,0.00016258085494303862,0.004389683083462043,0.00020903252778390683,0.00023225836420434092,0.0007316138472436739,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
143,1974,68352.0,0,1,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,0,0.004491455992509363,0.00011704119850187266,0.0009655898876404494,0.0003145482209737828,0.00024139747191011235,0.00024139747191011235,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
144,1988,41883.0,1,0,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,0.0003820165699687224,0.0004058926055917675,0.0004894587302724256,0.0008714753002411479,0.0001910082849843612,0.0013848100661366187,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
145,1976,59809.0,0,2,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,0.00499924760487552,0.0001337591332408166,0.0011787523616846962,0.0002675182664816332,0.00034275777892959255,0.00040963734555000085,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
146,1975,23957.0,1,0,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,1,4.174145343740869e-05,2.0870726718704347e-05,0.00037567308093667824,0.00041741453437408693,0.0002295779939057478,0.00033393162749926954,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
147,1981,38547.0,1,0,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,0,7.782706825433887e-05,1.297117804238981e-05,0.0001297117804238981,0.0,1.297117804238981e-05,5.188471216955924e-05,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
148,1973,35688.0,2,1,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,0.0010227527460210716,4.203093476798924e-05,0.0012609280430396772,0.00016812373907195696,1.4010311589329746e-05,0.0004483299708585519,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
149,1966,49605.0,0,0,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,0.00042334442092530994,0.0001612740651144038,0.0002923092430198569,0.00012095554883580284,0.00020159258139300473,8.06370325572019e-05,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
150,1953,59354.0,0,2,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,0.002485089463220676,0.00017690467365299726,0.0006570745021397042,0.0003285372510698521,0.00010951241702328402,0.00010951241702328402,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
151,1969,65747.0,0,1,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,0.002631298766483642,0.00012928346540526565,0.0003650356670266324,0.0001749129237835947,9.886382648637961e-05,9.886382648637961e-05,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
152,1972,46344.0,0,1,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,0.0025138097704125667,0.00021577766269635767,0.0006149663386846194,8.631106507854307e-05,0.00021577766269635767,0.0009817883652684274,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
153,1988,34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,7.315074906367041e-05,0.00010241104868913858,0.00035112359550561797,0.00027797284644194754,0.00020482209737827717,0.00029260299625468166,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
154,1952,61010.0,0,1,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,0.007277495492542206,0.0,0.00046713653499426324,0.0,0.0,0.0006228487133256843,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
155,1949,69372.0,0,0,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,1,0.007185896327048377,0.00018739549097618636,0.0019388225797151589,0.00024505564204578214,9.369774548809318e-05,0.00030271579311537796,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
156,1958,49967.0,0,1,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,0.002121400124081894,6.003962615326115e-05,0.0006904557007625032,4.002641743550744e-05,0.0001200792523065223,3.0019813076630575e-05,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
157,1978,60199.0,1,2,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,6.644628648316417e-05,8.305785810395521e-06,5.814050067276865e-05,1.6611571620791043e-05,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
158,1977,55375.0,0,1,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,0.00037923250564334085,9.932279909706546e-05,0.0005146726862302483,9.029345372460496e-05,0.0002528216704288939,0.00012641083521444695,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
159,1955,80317.0,0,0,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,0.0033367780171072127,6.847865333615548e-05,0.002409203531008379,0.0009275744860988334,0.0005665052230536499,0.0003548439309237148,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
160,1958,30523.0,2,1,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,8.190544835042427e-05,0.0,4.914326901025456e-05,0.0,0.0,8.190544835042427e-05,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
161,1945,70356.0,0,0,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,0.009586957757689465,0.00011370743078060151,0.0017695718915231111,0.00030558872022286656,0.00011370743078060151,0.00023452157598499062,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
162,1984,23228.0,1,0,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,0.0011408644739107972,6.457723437230928e-05,0.0010547614947477183,0.00015068021353538833,8.610297916307904e-05,0.00010762872395384881,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
163,1975,74165.0,0,0,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,0.006748466257668712,8.090069439762691e-05,0.0016180138879525383,0.00010786759253016922,8.090069439762691e-05,8.090069439762691e-05,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
165,1966,43482.0,2,1,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,0.00020698219953084034,1.1499011085046687e-05,0.00036796835472149397,6.899406651028011e-05,3.4497033255140055e-05,0.0003219723103813072,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
166,1953,62551.0,0,0,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,0.0009991846653131045,0.00012789563716007738,0.0007833607776054739,0.0010711259612156481,0.00016786302377260157,0.00021582388770763057,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
167,1959,52332.0,0,0,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,0.002025529312848735,4.7771917755866394e-05,0.0003152946571887182,6.688068485821294e-05,0.0,1.9108767102346556e-05,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
168,1988,66951.0,0,0,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,0.0020686770922017594,0.0012098400322624009,0.002277785245926125,0.0012919896640826874,0.0005675792743947065,0.0009260503950650476,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
169,1957,26091.0,1,1,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,0.00028745544440611704,0.00019163696293741136,0.0003641102295810816,0.0001533095703499291,0.0003257828369935993,0.0003832739258748227,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
170,1965,33456.0,1,1,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,0.00010461501673840268,4.483500717360115e-05,0.00014945002391200383,0.00011956001912960307,1.4945002391200383e-05,0.00010461501673840268,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
171,1982,28718.0,1,0,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,0.00020892819834250295,6.964273278083432e-05,0.00010446409917125147,0.00019151751514729439,0.00013928546556166865,0.0002785709311233373,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
172,1970,50447.0,2,0,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,0.0008424683331020675,6.93797450789938e-05,0.0002378734116994073,1.9822784308283942e-05,2.9734176462425913e-05,0.0002676075881618332,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
173,1959,53537.0,1,1,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,0.0007564861684442535,0.0,5.603601247735211e-05,0.0,0.0,5.603601247735211e-05,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
174,1967,52074.0,0,1,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,0.0005665015170718592,0.0,0.00011522064754003918,0.0,0.0,0.0004608825901601567,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
175,1975,80427.0,0,1,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,0.007143123577902943,0.0004413940592089721,0.0027913511631665984,0.0004289604237382968,0.0004413940592089721,0.00016163726111877852,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
176,1948,83837.0,0,0,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,0.0050514689218364205,0.0003936209549482925,0.0007097105096794971,0.0005129000322053509,0.0005307918937939096,0.0006619988787766737,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
177,1970,38853.0,1,1,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,0.0003732015545775101,0.0,0.00018016626772707385,0.0,0.0,2.5738038246724835e-05,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
178,1959,38285.0,2,1,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,2.6119890296460755e-05,0.0,6.52997257411519e-05,2.6119890296460755e-05,0.0,1.3059945148230378e-05,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
179,1951,78497.0,0,0,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,0.0013185217269449788,0.0001656114246404321,0.0028472425697797367,0.00047772526338586186,0.0,0.0014204364498006292,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
180,1976,51650.0,0,1,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,0.0014714424007744435,2.904162633107454e-05,0.00021297192642787997,1.936108422071636e-05,4.84027105517909e-05,6.776379477250726e-05,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
